,InvStokes1,Alpha,AspectRatio,FlaringIndex,PlanetMass,SigmaSlope,nx,rout,ny
206,10.715193052376064,0.0005370317963702,0.06115,0,0.0024266100950824,0.5,600.0,3,193.0
207,15.488166189124811,0.0016218100973589,0.04295,0,0.0018407720014689,0.5,731.0,3,235.0
210,676.0829753919819,0.0001174897554939,0.05905,0,0.0001011579454259,0.5,600.0,3,193.0
212,562.341325190349,0.0029512092266663,0.08775,0,2.371373705661656e-05,0.5,600.0,3,193.0
213,141.2537544622754,0.0001348962882591,0.06815,0,0.0002018366363681,0.5,600.0,3,193.0
216,257.03957827688646,0.0046773514128719,0.08845,0,0.0059566214352901,0.5,600.0,5,242.0
218,70.79457843841381,0.0005623413251903,0.08005,0,0.0001883649089489,0.5,600.0,3,193.0
220,13.489628825916531,0.0053703179637025,0.06185,0,0.0002660725059798,0.5,600.0,3,193.0
221,14.791083881682072,0.0003890451449942,0.09755,0,3.58921934645005e-05,0.5,600.0,3,193.0
228,25.703957827688647,0.001949844599758,0.03035,0,9.440608762859228e-05,0.5,1035.0,3,333.0
237,42.65795188015925,0.0023442288153199,0.03805,0,5.82103217770871e-05,0.5,826.0,3,266.0
238,147.91083881682073,0.0070794578438413,0.09615,0,0.002264644307593,0.5,600.0,3,193.0
240,81.28305161640995,0.0001412537544622,0.08075,0,0.0003507518739525,0.5,600.0,3,193.0
242,56.23413251903491,0.0022387211385683,0.04575,0,0.0009225714271547,0.5,687.0,3,221.0
243,102.32929922807536,0.0044668359215096,0.06955,0,0.0008035261221856,0.5,600.0,3,193.0
247,295.1209226666384,0.0002344228815319,0.08215,0,1.188502227437019e-05,0.5,600.0,3,193.0
248,16.982436524617444,0.0001621810097358,0.05625,0,0.0026001595631652,0.5,600.0,3,193.0
250,407.380277804113,0.0001778279410038,0.07795,0,0.0005688529308438,0.5,600.0,3,193.0
252,12.882495516931344,0.0051286138399136,0.07375,0,4.731512589614803e-05,0.5,600.0,3,193.0
254,21.379620895022324,0.002454708915685,0.06045,0,5.432503314924336e-05,0.5,600.0,3,193.0
256,40.73802778041126,0.0008511380382023,0.09055,0,2.213094709605637e-05,0.5,600.0,3,193.0
259,776.247116628692,0.0021379620895022,0.07445,0,0.0010592537251772,0.5,600.0,3,193.0
263,85.11380382023768,0.0003090295432513,0.06255,0,0.0001531087461682,0.5,600.0,3,193.0
268,323.5936569296281,0.0020417379446695,0.08355,0,1.7988709151287874e-05,0.5,600.0,3,193.0
270,12.302687708123818,0.0002951209226666,0.07725,0,0.000116144861384,0.5,600.0,3,193.0
271,154.88166189124811,0.0012302687708123,0.04645,0,0.0013963683610559,0.5,676.0,3,218.0
278,64.56542290346556,0.0085113803820237,0.04995,0,3.845917820453536e-05,0.5,629.0,3,203.0
283,11.220184543019636,0.0001479108388168,0.08145,0,0.0006531305526474,0.5,600.0,3,193.0
286,46.77351412871981,0.0016982436524617,0.05275,0,0.0027861211686297,0.5,600.0,3,193.0
288,11.748975549395295,0.0025703957827688,0.0422499999999999,0,0.0004954501908047,0.5,744.0,3,240.0
290,467.7351412871981,0.0009332543007969,0.08915,0,1.0351421666793433e-05,0.5,600.0,3,193.0
291,223.872113856834,0.0038904514499428,0.09895,0,2.7227013080779155e-05,0.5,600.0,3,193.0
294,22.3872113856834,0.0017782794100389,0.07235,0,0.0001640589773199,0.5,600.0,3,193.0
297,134.89628825916532,0.0081283051616409,0.04155,0,0.0001244514611771,0.5,756.0,3,243.0
299,588.843655355589,0.0001862087136662,0.07515,0,0.0029853826189179,0.5,600.0,3,193.0
